2023-03-14 03:31:44,034 [INFO   ] [APP] allin20w started with arguments={rtg.py, run, WLowBuy2.py, LowBuy.py, FastM2.py, allin50orderfillLiq2.py, allin50Liq2.py, allin50DEBUG2.py, autoBeta.py, allin20w.py}
2023-03-14 03:32:14,496 [INFO   ] [TRADER] received order status for order 380 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:14,682 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:14,682 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:14,684 [INFO   ] [TRADER] received order status for order 381 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:14,684 [INFO   ] [TRADER] send buy order with id 382, price 150800,lot 49
2023-03-14 03:32:14,684 [INFO   ] [TRADER] send buy order with id 383, price 150800,lot 49
2023-03-14 03:32:14,684 [INFO   ] [TRADER] send sell order with id 384, price 151300,lot 49
2023-03-14 03:32:14,685 [INFO   ] [TRADER] send sell order with id 385, price 151300,lot 49
2023-03-14 03:32:14,685 [INFO   ] [TRADER] received order status for order 381 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:14,685 [INFO   ] [TRADER] received order status for order 379 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:14,685 [INFO   ] [TRADER] received order status for order 380 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:14,685 [INFO   ] [TRADER] received order status for order 375 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:14,685 [INFO   ] [TRADER] received order status for order 376 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:14,685 [INFO   ] [TRADER] received order status for order 382 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:14,685 [INFO   ] [TRADER] received order status for order 383 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:14,685 [INFO   ] [TRADER] received order status for order 384 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:14,686 [INFO   ] [TRADER] received order status for order 385 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:14,951 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:14,951 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:14,953 [INFO   ] [TRADER] received order status for order 386 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:14,953 [INFO   ] [TRADER] send buy order with id 387, price 150600,lot 49
2023-03-14 03:32:14,954 [INFO   ] [TRADER] send buy order with id 388, price 150600,lot 49
2023-03-14 03:32:14,954 [INFO   ] [TRADER] send sell order with id 389, price 151200,lot 49
2023-03-14 03:32:14,954 [INFO   ] [TRADER] send sell order with id 390, price 151200,lot 49
2023-03-14 03:32:14,954 [INFO   ] [TRADER] received order status for order 386 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:14,954 [INFO   ] [TRADER] received order status for order 382 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:14,954 [INFO   ] [TRADER] received order status for order 383 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:14,954 [INFO   ] [TRADER] received order status for order 384 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:14,954 [INFO   ] [TRADER] received order status for order 385 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:14,954 [INFO   ] [TRADER] received order status for order 387 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:14,955 [INFO   ] [TRADER] received order status for order 388 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:14,955 [INFO   ] [TRADER] received order status for order 389 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:14,955 [INFO   ] [TRADER] received order status for order 390 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:15,210 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 65
2023-03-14 03:32:15,246 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:15,246 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:15,248 [INFO   ] [TRADER] received order status for order 391 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:15,248 [INFO   ] [TRADER] send buy order with id 392, price 150800,lot 49
2023-03-14 03:32:15,248 [INFO   ] [TRADER] send buy order with id 393, price 150800,lot 49
2023-03-14 03:32:15,249 [INFO   ] [TRADER] send sell order with id 394, price 151300,lot 49
2023-03-14 03:32:15,249 [INFO   ] [TRADER] send sell order with id 395, price 151300,lot 49
2023-03-14 03:32:15,249 [INFO   ] [TRADER] received order status for order 391 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,249 [INFO   ] [TRADER] received order status for order 387 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,249 [INFO   ] [TRADER] received order status for order 388 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,249 [INFO   ] [TRADER] received order status for order 389 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,249 [INFO   ] [TRADER] received order status for order 390 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,250 [INFO   ] [TRADER] received order status for order 392 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:15,250 [INFO   ] [TRADER] received order status for order 393 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:15,250 [INFO   ] [TRADER] received order status for order 394 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:15,250 [INFO   ] [TRADER] received order status for order 395 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:15,503 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:15,503 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:15,505 [INFO   ] [TRADER] received order status for order 396 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:15,505 [INFO   ] [TRADER] send sell order with id 397, price 151400,lot 49
2023-03-14 03:32:15,505 [INFO   ] [TRADER] send sell order with id 398, price 151400,lot 49
2023-03-14 03:32:15,505 [INFO   ] [TRADER] received order status for order 396 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,505 [INFO   ] [TRADER] received order status for order 394 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,505 [INFO   ] [TRADER] received order status for order 395 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,505 [INFO   ] [TRADER] received order status for order 397 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:15,506 [INFO   ] [TRADER] received order status for order 398 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:15,798 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:15,799 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:15,800 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 46
2023-03-14 03:32:15,803 [INFO   ] [TRADER] OrderFill START!!!!! Position:-31
2023-03-14 03:32:15,804 [INFO   ] [TRADER] id 400 , BID FUTURE
2023-03-14 03:32:15,804 [INFO   ] [TRADER] OrderFill END!!!!! Position:-51
2023-03-14 03:32:15,804 [INFO   ] [TRADER] received order status for order 397 with fill volume 20 remaining 4 and fees -303
2023-03-14 03:32:15,804 [INFO   ] [TRADER] send buy order with id 401, price 151300,lot 49
2023-03-14 03:32:15,804 [INFO   ] [TRADER] send buy order with id 402, price 151300,lot 49
2023-03-14 03:32:15,804 [INFO   ] [TRADER] send sell order with id 403, price 151900,lot 48
2023-03-14 03:32:15,804 [INFO   ] [TRADER] send sell order with id 404, price 151900,lot 48
2023-03-14 03:32:15,804 [INFO   ] [TRADER] received order status for order 399 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:15,804 [INFO   ] [TRADER] received order status for order 399 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,805 [INFO   ] [TRADER] received order status for order 392 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,805 [INFO   ] [TRADER] received order status for order 393 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,805 [INFO   ] [TRADER] received order status for order 397 with fill volume 20 remaining 0 and fees -303
2023-03-14 03:32:15,805 [INFO   ] [TRADER] received order status for order 398 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,805 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 47
2023-03-14 03:32:15,805 [INFO   ] [TRADER] received hedge filled for order 400 with average price 151700 and volume 20
2023-03-14 03:32:15,806 [INFO   ] [TRADER] received order status for order 401 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:15,806 [INFO   ] [TRADER] received order status for order 402 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:15,806 [INFO   ] [TRADER] received order status for order 403 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:15,806 [INFO   ] [TRADER] received order status for order 404 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:15,900 [INFO   ] [TRADER] OrderFill START!!!!! Position:-51
2023-03-14 03:32:15,900 [INFO   ] [TRADER] id 405 , ASK FUTURE
2023-03-14 03:32:15,900 [INFO   ] [TRADER] OrderFill END!!!!! Position:-29
2023-03-14 03:32:15,900 [INFO   ] [TRADER] received order status for order 402 with fill volume 22 remaining 2 and fees -333
2023-03-14 03:32:15,900 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 48
2023-03-14 03:32:15,901 [INFO   ] [TRADER] received hedge filled for order 405 with average price 151400 and volume 22
2023-03-14 03:32:15,966 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:15,966 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:15,970 [INFO   ] [TRADER] received order status for order 406 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:15,970 [INFO   ] [TRADER] send buy order with id 407, price 151200,lot 49
2023-03-14 03:32:15,970 [INFO   ] [TRADER] send buy order with id 408, price 151200,lot 49
2023-03-14 03:32:15,970 [INFO   ] [TRADER] send sell order with id 409, price 151800,lot 49
2023-03-14 03:32:15,970 [INFO   ] [TRADER] send sell order with id 410, price 151800,lot 49
2023-03-14 03:32:15,970 [INFO   ] [TRADER] received order status for order 406 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,970 [INFO   ] [TRADER] received order status for order 401 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,970 [INFO   ] [TRADER] received order status for order 402 with fill volume 22 remaining 0 and fees -333
2023-03-14 03:32:15,970 [INFO   ] [TRADER] received order status for order 403 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,971 [INFO   ] [TRADER] received order status for order 404 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:15,971 [INFO   ] [TRADER] received order status for order 407 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:15,971 [INFO   ] [TRADER] received order status for order 408 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:15,971 [INFO   ] [TRADER] received order status for order 409 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:15,971 [INFO   ] [TRADER] received order status for order 410 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:16,245 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:16,245 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:16,249 [INFO   ] [TRADER] received order status for order 411 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:16,249 [INFO   ] [TRADER] send buy order with id 412, price 151000,lot 49
2023-03-14 03:32:16,249 [INFO   ] [TRADER] send buy order with id 413, price 151000,lot 49
2023-03-14 03:32:16,249 [INFO   ] [TRADER] send sell order with id 414, price 151600,lot 49
2023-03-14 03:32:16,249 [INFO   ] [TRADER] send sell order with id 415, price 151600,lot 49
2023-03-14 03:32:16,249 [INFO   ] [TRADER] received order status for order 411 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:16,249 [INFO   ] [TRADER] received order status for order 407 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:16,250 [INFO   ] [TRADER] received order status for order 408 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:16,250 [INFO   ] [TRADER] received order status for order 409 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:16,250 [INFO   ] [TRADER] received order status for order 410 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:16,250 [INFO   ] [TRADER] received order status for order 412 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:16,250 [INFO   ] [TRADER] received order status for order 413 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:16,250 [INFO   ] [TRADER] received order status for order 414 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:16,250 [INFO   ] [TRADER] received order status for order 415 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:16,407 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 66
2023-03-14 03:32:16,477 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:16,477 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:16,479 [INFO   ] [TRADER] received order status for order 416 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:16,479 [INFO   ] [TRADER] received order status for order 416 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:16,733 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:16,733 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:16,734 [INFO   ] [TRADER] received order status for order 417 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:16,734 [INFO   ] [TRADER] received order status for order 417 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:16,954 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:16,954 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:16,955 [INFO   ] [TRADER] received order status for order 418 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:16,956 [INFO   ] [TRADER] received order status for order 418 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:17,283 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:17,283 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:17,285 [INFO   ] [TRADER] received order status for order 419 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:17,285 [INFO   ] [TRADER] send sell order with id 420, price 151700,lot 49
2023-03-14 03:32:17,286 [INFO   ] [TRADER] send sell order with id 421, price 151700,lot 49
2023-03-14 03:32:17,286 [INFO   ] [TRADER] received order status for order 419 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:17,286 [INFO   ] [TRADER] received order status for order 414 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:17,286 [INFO   ] [TRADER] received order status for order 415 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:17,286 [INFO   ] [TRADER] received order status for order 420 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:17,286 [INFO   ] [TRADER] received order status for order 421 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:17,487 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:17,487 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:17,490 [INFO   ] [TRADER] received order status for order 422 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:17,490 [INFO   ] [TRADER] send buy order with id 423, price 150900,lot 49
2023-03-14 03:32:17,490 [INFO   ] [TRADER] send buy order with id 424, price 150900,lot 49
2023-03-14 03:32:17,490 [INFO   ] [TRADER] send sell order with id 425, price 151500,lot 49
2023-03-14 03:32:17,490 [INFO   ] [TRADER] send sell order with id 426, price 151500,lot 49
2023-03-14 03:32:17,490 [INFO   ] [TRADER] received order status for order 422 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:17,491 [INFO   ] [TRADER] received order status for order 412 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:17,491 [INFO   ] [TRADER] received order status for order 413 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:17,491 [INFO   ] [TRADER] received order status for order 420 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:17,491 [INFO   ] [TRADER] received order status for order 421 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:17,491 [INFO   ] [TRADER] received order status for order 423 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:17,491 [INFO   ] [TRADER] received order status for order 424 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:17,492 [INFO   ] [TRADER] received order status for order 425 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:17,492 [INFO   ] [TRADER] received order status for order 426 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:17,771 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:17,771 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:17,777 [INFO   ] [TRADER] received order status for order 427 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:17,777 [INFO   ] [TRADER] send buy order with id 428, price 151000,lot 49
2023-03-14 03:32:17,777 [INFO   ] [TRADER] send buy order with id 429, price 151000,lot 49
2023-03-14 03:32:17,777 [INFO   ] [TRADER] send sell order with id 430, price 151600,lot 49
2023-03-14 03:32:17,777 [INFO   ] [TRADER] send sell order with id 431, price 151600,lot 49
2023-03-14 03:32:17,777 [INFO   ] [TRADER] received order status for order 427 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:17,777 [INFO   ] [TRADER] received order status for order 423 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:17,777 [INFO   ] [TRADER] received order status for order 424 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:17,777 [INFO   ] [TRADER] received order status for order 425 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:17,777 [INFO   ] [TRADER] received order status for order 426 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:17,778 [INFO   ] [TRADER] received order status for order 428 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:17,778 [INFO   ] [TRADER] received order status for order 429 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:17,778 [INFO   ] [TRADER] received order status for order 430 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:17,778 [INFO   ] [TRADER] received order status for order 431 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:18,005 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:18,005 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:18,006 [INFO   ] [TRADER] received order status for order 432 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:18,006 [INFO   ] [TRADER] received order status for order 432 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,242 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:18,242 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:18,255 [INFO   ] [TRADER] received order status for order 433 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:18,255 [INFO   ] [TRADER] send buy order with id 434, price 150900,lot 49
2023-03-14 03:32:18,255 [INFO   ] [TRADER] send buy order with id 435, price 150900,lot 49
2023-03-14 03:32:18,255 [INFO   ] [TRADER] send sell order with id 436, price 151500,lot 49
2023-03-14 03:32:18,255 [INFO   ] [TRADER] send sell order with id 437, price 151500,lot 49
2023-03-14 03:32:18,255 [INFO   ] [TRADER] received order status for order 433 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,255 [INFO   ] [TRADER] received order status for order 428 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,256 [INFO   ] [TRADER] received order status for order 429 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,256 [INFO   ] [TRADER] received order status for order 430 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,256 [INFO   ] [TRADER] received order status for order 431 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,257 [INFO   ] [TRADER] received order status for order 434 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:18,257 [INFO   ] [TRADER] received order status for order 435 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:18,257 [INFO   ] [TRADER] received order status for order 436 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:18,257 [INFO   ] [TRADER] received order status for order 437 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:18,451 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 49
2023-03-14 03:32:18,526 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:18,526 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:18,530 [INFO   ] [TRADER] received order status for order 438 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:18,530 [INFO   ] [TRADER] send buy order with id 439, price 151000,lot 49
2023-03-14 03:32:18,530 [INFO   ] [TRADER] send buy order with id 440, price 151000,lot 49
2023-03-14 03:32:18,530 [INFO   ] [TRADER] send sell order with id 441, price 151600,lot 49
2023-03-14 03:32:18,530 [INFO   ] [TRADER] send sell order with id 442, price 151600,lot 49
2023-03-14 03:32:18,530 [INFO   ] [TRADER] received order status for order 438 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,530 [INFO   ] [TRADER] received order status for order 434 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,530 [INFO   ] [TRADER] received order status for order 435 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,531 [INFO   ] [TRADER] received order status for order 436 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,531 [INFO   ] [TRADER] received order status for order 437 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,531 [INFO   ] [TRADER] received order status for order 439 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:18,532 [INFO   ] [TRADER] received order status for order 440 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:18,532 [INFO   ] [TRADER] received order status for order 441 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:18,532 [INFO   ] [TRADER] received order status for order 442 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:18,692 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 67
2023-03-14 03:32:18,753 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 68
2023-03-14 03:32:18,795 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:18,795 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:18,796 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 50
2023-03-14 03:32:18,798 [INFO   ] [TRADER] received order status for order 443 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:18,798 [INFO   ] [TRADER] send buy order with id 444, price 150900,lot 49
2023-03-14 03:32:18,798 [INFO   ] [TRADER] send buy order with id 445, price 150900,lot 49
2023-03-14 03:32:18,798 [INFO   ] [TRADER] send sell order with id 446, price 151500,lot 49
2023-03-14 03:32:18,798 [INFO   ] [TRADER] send sell order with id 447, price 151500,lot 49
2023-03-14 03:32:18,799 [INFO   ] [TRADER] received order status for order 443 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,799 [INFO   ] [TRADER] received order status for order 439 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,799 [INFO   ] [TRADER] received order status for order 440 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,799 [INFO   ] [TRADER] received order status for order 441 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,799 [INFO   ] [TRADER] received order status for order 442 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:18,799 [INFO   ] [TRADER] received order status for order 444 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:18,799 [INFO   ] [TRADER] received order status for order 445 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:18,799 [INFO   ] [TRADER] received order status for order 446 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:18,799 [INFO   ] [TRADER] received order status for order 447 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:18,844 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 51
2023-03-14 03:32:18,985 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:18,985 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:18,996 [INFO   ] [TRADER] received order status for order 448 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:18,996 [INFO   ] [TRADER] received order status for order 448 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:19,147 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 69
2023-03-14 03:32:19,283 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:19,283 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:19,296 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 70
2023-03-14 03:32:19,310 [INFO   ] [TRADER] received order status for order 449 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:19,310 [INFO   ] [TRADER] send buy order with id 450, price 150800,lot 49
2023-03-14 03:32:19,310 [INFO   ] [TRADER] send buy order with id 451, price 150800,lot 49
2023-03-14 03:32:19,310 [INFO   ] [TRADER] send sell order with id 452, price 151300,lot 49
2023-03-14 03:32:19,310 [INFO   ] [TRADER] send sell order with id 453, price 151300,lot 49
2023-03-14 03:32:19,311 [INFO   ] [TRADER] received order status for order 449 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:19,311 [INFO   ] [TRADER] received order status for order 444 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:19,311 [INFO   ] [TRADER] received order status for order 445 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:19,311 [INFO   ] [TRADER] received order status for order 446 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:19,311 [INFO   ] [TRADER] received order status for order 447 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:19,312 [INFO   ] [TRADER] received order status for order 450 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:19,312 [INFO   ] [TRADER] received order status for order 451 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:19,312 [INFO   ] [TRADER] received order status for order 452 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:19,312 [INFO   ] [TRADER] received order status for order 453 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:19,398 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 71
2023-03-14 03:32:19,489 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:19,489 [INFO   ] [TRADER] Order Book start!
2023-03-14 03:32:19,511 [INFO   ] [TRADER] received trade ticks for instrument 0 with sequence number 72
2023-03-14 03:32:19,516 [INFO   ] [TRADER] received order status for order 454 with fill volume 0 remaining 1 and fees 0
2023-03-14 03:32:19,516 [INFO   ] [TRADER] send buy order with id 455, price 150700,lot 49
2023-03-14 03:32:19,517 [INFO   ] [TRADER] send buy order with id 456, price 150700,lot 49
2023-03-14 03:32:19,517 [INFO   ] [TRADER] send sell order with id 457, price 151200,lot 49
2023-03-14 03:32:19,517 [INFO   ] [TRADER] send sell order with id 458, price 151200,lot 49
2023-03-14 03:32:19,517 [INFO   ] [TRADER] received order status for order 454 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:19,517 [INFO   ] [TRADER] received trade ticks for instrument 1 with sequence number 52
2023-03-14 03:32:19,517 [INFO   ] [TRADER] received order status for order 450 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:19,517 [INFO   ] [TRADER] received order status for order 451 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:19,517 [INFO   ] [TRADER] received order status for order 452 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:19,517 [INFO   ] [TRADER] received order status for order 453 with fill volume 0 remaining 0 and fees 0
2023-03-14 03:32:19,518 [INFO   ] [TRADER] received order status for order 455 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:19,518 [INFO   ] [TRADER] received order status for order 456 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:19,518 [INFO   ] [TRADER] received order status for order 457 with fill volume 0 remaining 24 and fees 0
2023-03-14 03:32:19,518 [INFO   ] [TRADER] OrderFill START!!!!! Position:-29
2023-03-14 03:32:19,518 [INFO   ] [TRADER] id 459 , BID FUTURE
